survey_Id;Country;D9_3_1_O_college_area_other;D9_3_1_O_college_area_other_spelling;D9_3_1_O_college_area_other_translate_es;D9_3_2_O_master_area_other;D9_3_2_O_master_area_other_spelling;D9_3_2_O_master_area_other_translate_es;D9_3_3_O_doctorate_area_other;D9_3_3_O_doctorate_area_other_spelling;D9_3_3_O_doctorate_area_other_translate_es;D9_3_4_O_postdoc_area_other;D9_3_4_O_postdoc_area_other_spelling;D9_3_4_O_postdoc_area_other_translate_es
BOL00550;Bolivia;;;;;;;;;;;;
BOL00551;Bolivia;;;;;;;;;;;;
BOL00552;Bolivia;;;;;;;;;;;;
BOL00553;Bolivia;;;;;;;;;;;;
BOL00554;Bolivia;;;;;;;;;;;;
BOL00555;Bolivia;;;;;;;;;;;;
BOL00556;Bolivia;;;;;;;;;;;;
BOL00557;Bolivia;;;;;;;;;;;;
BOL00558;Bolivia;;;;;;;;;;;;
BOL00559;Bolivia;;;;;;;;;;;;
BOL00560;Bolivia;;;;;;;;;;;;
BOL00561;Bolivia;;;;;;;;;;;;
BOL00562;Bolivia;;;;;;;;;;;;
BOL00563;Bolivia;;;;;;;;;;;;
BOL00564;Bolivia;;;;;;;;;;;;
BOL00565;Bolivia;;;;;;;;;;;;
BOL00566;Bolivia;;;;;;;;;;;;
BOL00567;Bolivia;;;;;;;;;;;;
BOL00568;Bolivia;;;;;;;;;;;;
BOL00569;Bolivia;;;;;;;;;;;;
BOL00570;Bolivia;;;;;;;;;;;;
BOL00571;Bolivia;;;;;;;;;;;;
BOL00572;Bolivia;;;;;;;;;;;;
BOL00573;Bolivia;;;;;;;;;;;;
BOL00574;Bolivia;;;;;;;;;;;;
BOL00575;Bolivia;;;;;;;;;;;;
BOL00576;Bolivia;;;;;;;;;;;;
BOL00577;Bolivia;;;;;;;;;;;;
BOL00578;Bolivia;;;;;;;;;;;;
BOL00579;Bolivia;;;;;;;;;;;;
BOL00580;Bolivia;;;;;;;;;;;;
BOL00581;Bolivia;;;;;;;;;;;;
BOL00582;Bolivia;;;;;;;;;;;;
BOL00583;Bolivia;;;;;;;;;;;;
BOL00584;Bolivia;;;;;;;;;;;;
BOL00585;Bolivia;;;;;;;;;;;;
BOL00586;Bolivia;INGENIERÍA PETROQUÍMICA;Ingeniería Petroquímica;Ingeniería Petroquímica;;;;;;;;;
BOL00587;Bolivia;;;;;;;;;;;;
BOL00588;Bolivia;;;;;;;;;;;;
BOL00589;Bolivia;;;;;;;;;;;;
BOL00590;Bolivia;;;;;;;;;;;;
BOL00591;Bolivia;;;;;;;;;;;;
BOL00592;Bolivia;;;;;;;;;;;;
BOL00593;Bolivia;;;;;;;;;;;;
BOL00594;Bolivia;;;;;;;;;;;;
BOL00595;Bolivia;;;;;;;;;;;;
BOL00596;Bolivia;;;;;;;;;;;;
BOL00597;Bolivia;;;;;;;;;;;;
BOL00598;Bolivia;;;;;;;;;;;;
BOL00599;Bolivia;;;;;;;;;;;;
BOL00600;Bolivia;;;;;;;;;;;;
BOL00601;Bolivia;;;;;;;;;;;;
BOL00602;Bolivia;;;;;;;;;;;;
BOL00603;Bolivia;;;;;;;;;;;;
BOL00604;Bolivia;;;;;;;;;;;;
BOL00605;Bolivia;;;;;;;;;;;;
BOL00606;Bolivia;;;;;;;;;;;;
BOL00607;Bolivia;;;;;;;;;;;;
BOL00608;Bolivia;;;;;;;;;;;;
BOL00609;Bolivia;;;;;;;;;;;;
BOL00610;Bolivia;;;;;;;;;;;;
BOL00611;Bolivia;;;;;;;;;;;;
BOL00612;Bolivia;;;;;;;;;;;;
BOL00613;Bolivia;;;;;;;;;;;;
BOL00614;Bolivia;;;;;;;;;;;;
BOL00615;Bolivia;;;;;;;;;;;;
BOL00616;Bolivia;;;;;;;;;;;;
BOL00617;Bolivia;;;;;;;;;;;;
BOL00618;Bolivia;;;;;;;;;;;;
BOL00619;Bolivia;;;;;;;;;;;;
BOL00620;Bolivia;;;;;;;;;;;;
BOL00621;Bolivia;;;;;;;;;;;;
BOL00622;Bolivia;;;;;;;;;;;;
BOL00623;Bolivia;;;;;;;;;;;;
BOL00624;Bolivia;;;;;;;;;;;;
BOL00625;Bolivia;;;;;;;;;;;;
BOL00626;Bolivia;;;;;;;;;;;;
BOL00627;Bolivia;;;;;;;;;;;;
BOL00628;Bolivia;;;;;;;;;;;;
BOL00629;Bolivia;;;;;;;;;;;;
BOL00630;Bolivia;;;;;;;;;;;;
BOL00631;Bolivia;;;;;;;;;;;;
BOL00632;Bolivia;;;;;;;;;;;;
BOL00633;Bolivia;;;;;;;;;;;;
BOL00634;Bolivia;;;;;;;;;;;;
BOL00635;Bolivia;;;;;;;;;;;;
BOL00636;Bolivia;;;;;;;;;;;;
BOL00637;Bolivia;ARQUITECTURA;Arquitectura;Arquitectura;;;;;;;;;
BOL00638;Bolivia;;;;;;;;;;;;
BOL00639;Bolivia;;;;;;;;;;;;
BOL00640;Bolivia;;;;;;;;;;;;
BOL00641;Bolivia;;;;;;;;;;;;
BOL00642;Bolivia;;;;;;;;;;;;
BOL00643;Bolivia;;;;;;;;;;;;
BOL00644;Bolivia;;;;;;;;;;;;
BOL00645;Bolivia;;;;;;;;;;;;
BOL00646;Bolivia;;;;;;;;;;;;
BOL00647;Bolivia;;;;;;;;;;;;
BOL00648;Bolivia;;;;;;;;;;;;
BOL00649;Bolivia;;;;;;;;;;;;
BOL00650;Bolivia;;;;;;;;;;;;
BOL00651;Bolivia;;;;;;;;;;;;
BOL00652;Bolivia;;;;;;;;;;;;
BOL00653;Bolivia;;;;;;;;;;;;
BOL00654;Bolivia;;;;;;;;;;;;
BOL00655;Bolivia;;;;;;;;;;;;
BOL00656;Bolivia;;;;;;;;;;;;
BOL00657;Bolivia;;;;;;;;;;;;
BOL00658;Bolivia;;;;;;;;;;;;
BOL00659;Bolivia;;;;;;;;;;;;
BOL00660;Bolivia;;;;;;;;;;;;
BOL00661;Bolivia;;;;;;;;;;;;
BOL00662;Bolivia;;;;;;;;;;;;
BOL00663;Bolivia;;;;;;;;;;;;
BOL00664;Bolivia;;;;;;;;;;;;
BOL00665;Bolivia;;;;;;;;;;;;
BOL00666;Bolivia;;;;;;;;;;;;
BOL00667;Bolivia;;;;;;;;;;;;
BOL00668;Bolivia;;;;;;;;;;;;
BOL00669;Bolivia;;;;;;;;;;;;
BOL00670;Bolivia;;;;;;;;;;;;
BOL00671;Bolivia;;;;;;;;;;;;
BOL00672;Bolivia;;;;;;;;;;;;
BOL00673;Bolivia;;;;;;;;;;;;
BOL00674;Bolivia;;;;;;;;;;;;
BOL00675;Bolivia;;;;;;;;;;;;
BOL00676;Bolivia;;;;;;;;;;;;
BOL00677;Bolivia;;;;;;;;;;;;
BOL00678;Bolivia;;;;;;;;;;;;
BOL00679;Bolivia;;;;;;;;;;;;
BOL00680;Bolivia;;;;;;;;;;;;
BOL00681;Bolivia;;;;;;;;;;;;
BOL00682;Bolivia;;;;;;;;;;;;
BOL00683;Bolivia;;;;;;;;;;;;
BOL00684;Bolivia;;;;;;;;;;;;
BOL00685;Bolivia;;;;;;;;;;;;
BOL00686;Bolivia;;;;;;;;;;;;
BOL00687;Bolivia;;;;;;;;;;;;
BOL00688;Bolivia;;;;;;;;;;;;
BOL00689;Bolivia;;;;;;;;;;;;
BOL00690;Bolivia;;;;;;;;;;;;
BOL00691;Bolivia;;;;;;;;;;;;
BOL00692;Bolivia;;;;;;;;;;;;
BOL00693;Bolivia;;;;;;;;;;;;
BOL00694;Bolivia;;;;;;;;;;;;
BOL00695;Bolivia;;;;;;;;;;;;
BOL00696;Bolivia;;;;;;;;;;;;
BOL00697;Bolivia;;;;;;;;;;;;
BOL00698;Bolivia;;;;;;;;;;;;
BOL00699;Bolivia;;;;;;;;;;;;
BOL00700;Bolivia;;;;;;;;;;;;
BOL00701;Bolivia;;;;;;;;;;;;
BOL00702;Bolivia;;;;;;;;;;;;
BOL00703;Bolivia;;;;;;;;;;;;
BOL00704;Bolivia;;;;;;;;;;;;
BOL00705;Bolivia;;;;;;;;;;;;
BOL00706;Bolivia;;;;;;;;;;;;
BOL00707;Bolivia;;;;;;;;;;;;
BOL00708;Bolivia;;;;;;;;;;;;
BOL00709;Bolivia;;;;;;;;;;;;
BOL00710;Bolivia;;;;;;;;;;;;
BOL00711;Bolivia;;;;;;;;;;;;
BOL00712;Bolivia;;;;;;;;;;;;
BOL00713;Bolivia;;;;;;;;;;;;
BOL00714;Bolivia;CONTADURÍA PÚBLICA;Contaduría Pública;Contaduría Pública;;;;;;;;;
BOL00715;Bolivia;;;;;;;;;;;;
BOL00716;Bolivia;;;;;;;;;;;;
BOL00717;Bolivia;;;;;;;;;;;;
BOL00718;Bolivia;;;;;;;;;;;;
BOL00719;Bolivia;;;;;;;;;;;;
BOL00720;Bolivia;;;;;;;;;;;;
BOL00721;Bolivia;;;;;;;;;;;;
BOL00722;Bolivia;;;;;;;;;;;;
BOL00723;Bolivia;;;;;;;;;;;;
BOL00724;Bolivia;;;;;;;;;;;;
BOL00725;Bolivia;;;;;;;;;;;;
BOL00726;Bolivia;;;;;;;;;;;;
BOL00727;Bolivia;;;;;;;;;;;;
BOL00728;Bolivia;;;;;;;;;;;;
BOL00729;Bolivia;;;;;;;;;;;;
BOL00730;Bolivia;;;;;;;;;;;;
BOL00731;Bolivia;;;;;;;;;;;;
BOL00732;Bolivia;;;;;;;;;;;;
BOL00733;Bolivia;;;;;;;;;;;;
BOL00734;Bolivia;;;;;;;;;;;;
BOL00735;Bolivia;;;;;;;;;;;;
BOL00736;Bolivia;;;;;;;;;;;;
BOL00737;Bolivia;;;;;;;;;;;;
BOL00738;Bolivia;;;;;;;;;;;;
BOL00739;Bolivia;;;;;;;;;;;;
BOL00740;Bolivia;;;;;;;;;;;;
BOL00741;Bolivia;;;;;;;;;;;;
BOL00742;Bolivia;;;;;;;;;;;;
BOL00743;Bolivia;;;;;;;;;;;;
BOL00744;Bolivia;;;;;;;;;;;;
BOL00745;Bolivia;;;;;;;;;;;;
BOL00746;Bolivia;;;;;;;;;;;;
BOL00747;Bolivia;;;;;;;;;;;;
BOL00748;Bolivia;;;;;;;;;;;;
BOL00749;Bolivia;;;;;;;;;;;;
BOL00750;Bolivia;;;;;;;;;;;;
BOL00751;Bolivia;;;;;;;;;;;;
BOL00752;Bolivia;;;;;;;;;;;;
BOL00753;Bolivia;;;;;;;;;;;;
BOL00754;Bolivia;;;;;;;;;;;;
BOL00755;Bolivia;;;;;;;;;;;;
BOL00756;Bolivia;;;;;;;;;;;;
BOL00757;Bolivia;;;;;;;;;;;;
BOL00758;Bolivia;;;;;;;;;;;;
BOL00759;Bolivia;;;;;;;;;;;;
BOL00760;Bolivia;;;;;;;;;;;;
BOL00761;Bolivia;;;;;;;;;;;;
BOL00762;Bolivia;;;;;;;;;;;;
BOL00763;Bolivia;;;;;;;;;;;;
BOL00764;Bolivia;;;;;;;;;;;;
BOL00765;Bolivia;;;;;;;;;;;;
BOL00766;Bolivia;;;;;;;;;;;;
BOL00767;Bolivia;;;;;;;;;;;;
BOL00768;Bolivia;;;;;;;;;;;;
BOL00769;Bolivia;;;;;;;;;;;;
BOL00770;Bolivia;;;;;;;;;;;;
BOL00771;Bolivia;;;;;;;;;;;;
BOL00772;Bolivia;;;;;;;;;;;;
BOL00773;Bolivia;;;;;;;;;;;;
BOL00774;Bolivia;;;;;;;;;;;;
BOL00775;Bolivia;;;;;;;;;;;;
BOL00776;Bolivia;;;;;;;;;;;;
BOL00777;Bolivia;;;;;;;;;;;;
BOL00778;Bolivia;;;;;;;;;;;;
BOL00779;Bolivia;;;;;;;;;;;;
BOL00780;Bolivia;;;;;;;;;;;;
BOL00781;Bolivia;;;;;;;;;;;;
BOL00782;Bolivia;;;;;;;;;;;;
BOL00783;Bolivia;;;;;;;;;;;;
BOL00784;Bolivia;;;;;;;;;;;;
BOL00785;Bolivia;;;;;;;;;;;;
BOL00786;Bolivia;;;;;;;;;;;;
BOL00787;Bolivia;;;;;;;;;;;;
BOL00788;Bolivia;;;;;;;;;;;;
BOL00789;Bolivia;;;;;;;;;;;;
BOL00790;Bolivia;;;;;;;;;;;;
BOL00791;Bolivia;;;;;;;;;;;;
BOL00792;Bolivia;;;;;;;;;;;;
BOL00793;Bolivia;;;;;;;;;;;;
BOL00794;Bolivia;;;;;;;;;;;;
BOL00795;Bolivia;;;;;;;;;;;;
BOL00796;Bolivia;;;;;;;;;;;;
BOL00797;Bolivia;;;;;;;;;;;;
BOL00798;Bolivia;;;;;;;;;;;;
BOL00799;Bolivia;;;;;;;;;;;;
BOL00800;Bolivia;;;;;;;;;;;;
BOL00801;Bolivia;;;;;;;;;;;;
BOL00802;Bolivia;;;;;;;;;;;;
BOL00803;Bolivia;;;;;;;;;;;;
BOL00804;Bolivia;;;;;;;;;;;;
BOL00805;Bolivia;;;;;;;;;;;;
BOL00806;Bolivia;;;;;;;;;;;;
BOL00807;Bolivia;;;;;;;;;;;;
BOL00808;Bolivia;;;;;;;;;;;;
BOL00809;Bolivia;;;;;;;;;;;;
BOL00810;Bolivia;;;;;;;;;;;;
BOL00811;Bolivia;;;;;;;;;;;;
BOL00812;Bolivia;;;;;;;;;;;;
BOL00813;Bolivia;;;;;;;;;;;;
BOL00814;Bolivia;;;;;;;;;;;;
BOL00815;Bolivia;;;;;;;;;;;;
BOL00816;Bolivia;;;;;;;;;;;;
BOL00817;Bolivia;;;;;;;;;;;;
BOL00818;Bolivia;;;;;;;;;;;;
BOL00819;Bolivia;;;;;;;;;;;;
BOL00820;Bolivia;;;;;;;;;;;;
BOL00821;Bolivia;;;;;;;;;;;;
BOL00822;Bolivia;;;;;;;;;;;;
BOL00823;Bolivia;;;;;;;;;;;;
BOL00824;Bolivia;;;;;;;;;;;;
BOL00825;Bolivia;;;;;;;;;;;;
BOL00826;Bolivia;;;;;;;;;;;;
BOL00827;Bolivia;;;;;;;;;;;;
BOL00828;Bolivia;;;;;;;;;;;;
BOL00829;Bolivia;;;;;;;;;;;;
BOL00830;Bolivia;;;;;;;;;;;;
BOL00831;Bolivia;;;;;;;;;;;;
BOL00832;Bolivia;;;;;;;;;;;;
BOL00833;Bolivia;;;;;;;;;;;;
BOL00834;Bolivia;;;;;;;;;;;;
BOL00835;Bolivia;;;;;;;;;;;;
BOL00836;Bolivia;;;;;;;;;;;;
BOL00837;Bolivia;CONTADURIA PÚBLICA;Contaduria Pública;Contaduria Pública;;;;;;;;;
BOL00838;Bolivia;CONTADURIA PÚBLICA;Contaduria Pública;Contaduria Pública;;;;;;;;;
BOL00839;Bolivia;PSICOLOGÍA;Psicología;Psicología;;;;;;;;;
BOL00840;Bolivia;;;;;;;;;;;;
BOL00841;Bolivia;CONTADURIA PÚBLICA;Contaduria Pública;Contaduria Pública;;;;;;;;;
BOL00842;Bolivia;;;;;;;;;;;;
BOL00843;Bolivia;;;;;;;;;;;;
BOL00844;Bolivia;;;;;;;;;;;;
BOL00845;Bolivia;ADMINISTRACION;Administración;Administración;;;;;;;;;
BOL00846;Bolivia;;;;;;;;;;;;
BOL00847;Bolivia;;;;;;;;;;;;
BOL00848;Bolivia;;;;;;;;;;;;
BOL00849;Bolivia;;;;;;;;;;;;
BOL00850;Bolivia;;;;;;;;;;;;
BOL00851;Bolivia;;;;;;;;;;;;
BOL00852;Bolivia;;;;;;;;;;;;
BOL00853;Bolivia;;;;;;;;;;;;
BOL00854;Bolivia;;;;;;;;;;;;
BOL00855;Bolivia;;;;;;;;;;;;
BOL00856;Bolivia;;;;;;;;;;;;
BOL00857;Bolivia;;;;;;;;;;;;
BOL00858;Bolivia;;;;;;;;;;;;
BOL00859;Bolivia;;;;;;;;;;;;
BOL00860;Bolivia;;;;;;;;;;;;
BOL00861;Bolivia;;;;;;;;;;;;
BOL00862;Bolivia;;;;;;;;;;;;
BOL00863;Bolivia;;;;;;;;;;;;
BOL00864;Bolivia;;;;;;;;;;;;
BOL00865;Bolivia;;;;;;;;;;;;
BOL00866;Bolivia;;;;;;;;;;;;
BOL00867;Bolivia;;;;;;;;;;;;
BOL00868;Bolivia;;;;;;;;;;;;
BOL00869;Bolivia;;;;;;;;;;;;
BOL00870;Bolivia;;;;;;;;;;;;
BOL00871;Bolivia;;;;;;;;;;;;
BOL00872;Bolivia;;;;;;;;;;;;
BOL00873;Bolivia;;;;;;;;;;;;
BOL00874;Bolivia;;;;;;;;;;;;
BOL00875;Bolivia;;;;;;;;;;;;
BOL00876;Bolivia;;;;;;;;;;;;
BOL00877;Bolivia;;;;;;;;;;;;
BOL00878;Bolivia;;;;;;;;;;;;
BOL00879;Bolivia;;;;;;;;;;;;
BOL00880;Bolivia;;;;;;;;;;;;
BOL00881;Bolivia;;;;;;;;;;;;
BOL00882;Bolivia;;;;;;;;;;;;
BOL00883;Bolivia;;;;;;;;;;;;
BOL00884;Bolivia;;;;;;;;;;;;
BOL00885;Bolivia;;;;;;;;;;;;
BOL00886;Bolivia;;;;;;;;;;;;
BOL00887;Bolivia;;;;;;;;;;;;
BOL00888;Bolivia;;;;;;;;;;;;
BOL00889;Bolivia;;;;;;;;;;;;
BOL00890;Bolivia;;;;;;;;;;;;
BOL00891;Bolivia;;;;;;;;;;;;
BOL00892;Bolivia;;;;;;;;;;;;
BOL00893;Bolivia;;;;;;;;;;;;
BOL00894;Bolivia;;;;;;;;;;;;
BOL00895;Bolivia;;;;;;;;;;;;
BOL00896;Bolivia;;;;;;;;;;;;
BOL00897;Bolivia;;;;;;;;;;;;
BOL00898;Bolivia;;;;;;;;;;;;
BOL00899;Bolivia;;;;;;;;;;;;
BOL00900;Bolivia;;;;;;;;;;;;
BOL00901;Bolivia;;;;;;;;;;;;
BOL00902;Bolivia;;;;;;;;;;;;
BOL00903;Bolivia;;;;;;;;;;;;
BOL00904;Bolivia;;;;;;;;;;;;
BOL00905;Bolivia;;;;;;;;;;;;
BOL00906;Bolivia;;;;;;;;;;;;
BOL00907;Bolivia;;;;;;;;;;;;
BOL00908;Bolivia;;;;;;;;;;;;
BOL00909;Bolivia;;;;;;;;;;;;
BOL00910;Bolivia;;;;;;;;;;;;
BOL00911;Bolivia;;;;;;;;;;;;
BOL00912;Bolivia;;;;;;;;;;;;
BOL00913;Bolivia;;;;;;;;;;;;
BOL00914;Bolivia;;;;;;;;;;;;
BOL00915;Bolivia;;;;;;;;;;;;
BOL00916;Bolivia;;;;;;;;;;;;
BOL00917;Bolivia;;;;;;;;;;;;
BOL00918;Bolivia;;;;;;;;;;;;
BOL00919;Bolivia;;;;;;;;;;;;
BOL00920;Bolivia;;;;;;;;;;;;
BOL00921;Bolivia;;;;;;;;;;;;
BOL00922;Bolivia;;;;;;;;;;;;
BOL00923;Bolivia;;;;;;;;;;;;
BOL00924;Bolivia;;;;;;;;;;;;
BOL00925;Bolivia;;;;;;;;;;;;
BOL00926;Bolivia;;;;;;;;;;;;
BOL00927;Bolivia;;;;;;;;;;;;
BOL00928;Bolivia;;;;;;;;;;;;
BOL00929;Bolivia;CONTADURÍA;Contaduría;Contaduría;;;;;;;;;
BOL00930;Bolivia;;;;;;;;;;;;
BOL00931;Bolivia;;;;;;;;;;;;
BOL00932;Bolivia;;;;;;;;;;;;
BOL00933;Bolivia;;;;;;;;;;;;
BOL00934;Bolivia;;;;;;;;;;;;
BOL00935;Bolivia;;;;;;;;;;;;
BOL00936;Bolivia;;;;;;;;;;;;
BOL00937;Bolivia;;;;;;;;;;;;
BOL00938;Bolivia;;;;;;;;;;;;
BOL00939;Bolivia;;;;;;;;;;;;
BOL00940;Bolivia;;;;;;;;;;;;
BOL00941;Bolivia;;;;;;;;;;;;
BOL00942;Bolivia;;;;;;;;;;;;
BOL00943;Bolivia;;;;;;;;;;;;
BOL00944;Bolivia;;;;;;;;;;;;
BOL00945;Bolivia;;;;;;;;;;;;
BOL00946;Bolivia;;;;;;;;;;;;
BOL00947;Bolivia;;;;;;;;;;;;
BOL00948;Bolivia;;;;;;;;;;;;
BOL00949;Bolivia;;;;;;;;;;;;
BOL00950;Bolivia;;;;;;;;;;;;
BOL00951;Bolivia;MEDICINA;Medicina;Medicina;;;;;;;;;
BOL00952;Bolivia;;;;;;;;;;;;
BOL00953;Bolivia;;;;;;;;;;;;
BOL00954;Bolivia;;;;;;;;;;;;
BOL00955;Bolivia;;;;;;;;;;;;
BOL00956;Bolivia;;;;;;;;;;;;
BOL00957;Bolivia;;;;;;;;;;;;
BOL00958;Bolivia;;;;;;;;;;;;
BOL00959;Bolivia;CIEMCIQS JURIDICAS;Ciemciqs Juridicas;Ciemciqs Juridicas;;;;;;;;;
BOL00960;Bolivia;;;;;;;;;;;;
BOL00961;Bolivia;;;;;;;;;;;;
BOL00962;Bolivia;;;;;;;;;;;;
BOL00963;Bolivia;;;;;;;;;;;;
BOL00964;Bolivia;;;;;;;;;;;;
BOL00965;Bolivia;;;;;;;;;;;;
BOL00966;Bolivia;;;;;;;;;;;;
BOL00967;Bolivia;;;;;;;;;;;;
BOL00968;Bolivia;;;;;;;;;;;;
BOL00969;Bolivia;;;;;;;;;;;;
BOL00970;Bolivia;;;;;;;;;;;;
BOL00971;Bolivia;;;;;;;;;;;;
BOL00972;Bolivia;;;;;;;;;;;;
BOL00973;Bolivia;;;;;;;;;;;;
BOL00974;Bolivia;;;;;;;;;;;;
BOL00975;Bolivia;;;;;;;;;;;;
BOL00976;Bolivia;;;;;;;;;;;;
BOL00977;Bolivia;;;;;;;;;;;;
BOL00978;Bolivia;;;;;;;;;;;;
BOL00979;Bolivia;;;;;;;;;;;;
BOL00980;Bolivia;;;;;;;;;;;;
BOL00981;Bolivia;;;;;;;;;;;;
BOL00982;Bolivia;;;;;;;;;;;;
BOL00983;Bolivia;;;;;;;;;;;;
BOL00984;Bolivia;;;;;;;;;;;;
BOL00985;Bolivia;;;;;;;;;;;;
BOL00986;Bolivia;ARQUITECTURA;Arquitectura;Arquitectura;;;;;;;;;
BOL00987;Bolivia;;;;;;;;;;;;
BOL00988;Bolivia;;;;;;;;;;;;
BOL00989;Bolivia;;;;;;;;;;;;
BOL00990;Bolivia;;;;;;;;;;;;
BOL00991;Bolivia;;;;;;;;;;;;
BOL00992;Bolivia;;;;;;;;;;;;
BOL00993;Bolivia;;;;;;;;;;;;
BOL00994;Bolivia;;;;;;;;;;;;
BOL00995;Bolivia;;;;;;;;;;;;
BOL00996;Bolivia;;;;;;;;;;;;
BOL00997;Bolivia;;;;;;;;;;;;
BOL00998;Bolivia;;;;;;;;;;;;
BOL00999;Bolivia;;;;;;;;;;;;
BOL01000;Bolivia;;;;;;;;;;;;
BOL01001;Bolivia;;;;;;;;;;;;
BOL01002;Bolivia;;;;;;;;;;;;
BOL01003;Bolivia;;;;;;;;;;;;
BOL01004;Bolivia;;;;;;;;;;;;
BOL01005;Bolivia;;;;;;;;;;;;
BOL01006;Bolivia;;;;;;;;;;;;
BOL01007;Bolivia;;;;;;;;;;;;
BOL01008;Bolivia;;;;;;;;;;;;
BOL01009;Bolivia;;;;;;;;;;;;
BOL01010;Bolivia;;;;;;;;;;;;
BOL01011;Bolivia;;;;;;;;;;;;
BOL01012;Bolivia;INGENIERÍA ELÉCTRICA;Ingeniería Eléctrica;Ingeniería Eléctrica;;;;;;;;;
BOL01013;Bolivia;;;;;;;;;;;;
BOL01014;Bolivia;;;;;;;;;;;;
BOL01015;Bolivia;;;;;;;;;;;;
BOL01016;Bolivia;;;;;;;;;;;;
BOL01017;Bolivia;;;;;;;;;;;;
BOL01018;Bolivia;;;;;;;;;;;;
BOL01019;Bolivia;;;;;;;;;;;;
BOL01020;Bolivia;;;;;;;;;;;;
BOL01021;Bolivia;;;;;;;;;;;;
BOL01022;Bolivia;;;;;;;;;;;;
BOL01023;Bolivia;;;;;;;;;;;;
BOL01024;Bolivia;;;;;;;;;;;;
BOL01025;Bolivia;;;;;;;;;;;;
BOL01026;Bolivia;;;;;;;;;;;;
BOL01027;Bolivia;;;;;;;;;;;;
BOL01028;Bolivia;;;;;;;;;;;;
BOL01029;Bolivia;;;;;;;;;;;;
BOL01030;Bolivia;;;;;;;;;;;;
BOL01031;Bolivia;;;;;;;;;;;;
BOL01032;Bolivia;;;;;;;;;;;;
BOL01033;Bolivia;;;;;;;;;;;;
BOL01034;Bolivia;;;;;;;;;;;;
BOL01035;Bolivia;;;;;;;;;;;;
BOL01036;Bolivia;;;;;;;;;;;;
BOL01037;Bolivia;;;;;;;;;;;;
BOL01038;Bolivia;;;;;;;;;;;;
BOL01039;Bolivia;;;;;;;;;;;;
BOL01040;Bolivia;;;;;;;;;;;;
BOL01041;Bolivia;;;;;;;;;;;;
BOL01042;Bolivia;;;;;;;;;;;;
BOL01043;Bolivia;;;;;;;;;;;;
BOL01044;Bolivia;;;;;;;;;;;;
BOL01045;Bolivia;;;;;;;;;;;;
BOL01046;Bolivia;;;;;;;;;;;;
BOL01047;Bolivia;;;;;;;;;;;;
BOL01048;Bolivia;;;;;;;;;;;;
BOL01049;Bolivia;;;;;;;;;;;;
BOL01050;Bolivia;;;;;;;;;;;;
BOL01051;Bolivia;;;;;;;;;;;;
BOL01052;Bolivia;;;;;;;;;;;;
BOL01053;Bolivia;;;;;;;;;;;;
BOL01054;Bolivia;;;;;;;;;;;;
BOL01055;Bolivia;;;;;;;;;;;;
BOL01056;Bolivia;;;;;;;;;;;;
BOL01057;Bolivia;;;;;;;;;;;;
BOL01058;Bolivia;;;;;;;;;;;;
BOL01059;Bolivia;;;;;;;;;;;;
BOL01060;Bolivia;;;;;;;;;;;;
BOL01061;Bolivia;;;;;;;;;;;;
BOL01062;Bolivia;;;;;;;;;;;;
BOL01063;Bolivia;;;;;;;;;;;;
BOL01064;Bolivia;;;;;;;;;;;;
BOL01065;Bolivia;;;;;;;;;;;;
BOL01066;Bolivia;;;;;;;;;;;;
BOL01067;Bolivia;;;;;;;;;;;;
BOL01068;Bolivia;;;;;;;;;;;;
BOL01069;Bolivia;;;;;;;;;;;;
BOL01070;Bolivia;;;;;;;;;;;;
BOL01071;Bolivia;;;;;;;;;;;;
BOL01072;Bolivia;;;;;;;;;;;;
BOL01073;Bolivia;;;;;;;;;;;;
BOL01074;Bolivia;;;;;;;;;;;;
BOL01075;Bolivia;;;;;;;;;;;;
BOL01076;Bolivia;;;;;;;;;;;;
BOL01077;Bolivia;;;;;;;;;;;;
BOL01078;Bolivia;;;;;;;;;;;;
BOL01079;Bolivia;;;;;;;;;;;;
BOL01080;Bolivia;;;;;;;;;;;;
BOL01081;Bolivia;;;;;;;;;;;;
BOL01082;Bolivia;;;;;;;;;;;;
BOL01083;Bolivia;;;;;;;;;;;;
BOL01084;Bolivia;;;;;;;;;;;;
BOL01085;Bolivia;;;;;;;;;;;;
BOL01086;Bolivia;;;;;;;;;;;;
BOL01087;Bolivia;;;;;;;;;;;;
BOL01088;Bolivia;;;;;;;;;;;;
BOL01089;Bolivia;;;;;;;;;;;;
BOL01090;Bolivia;;;;;;;;;;;;
BOL01091;Bolivia;;;;;;;;;;;;
BOL01092;Bolivia;;;;;;;;;;;;
BOL01093;Bolivia;;;;;;;;;;;;
BOL01094;Bolivia;;;;;;;;;;;;
BOL01095;Bolivia;;;;;;;;;;;;
BOL01096;Bolivia;;;;;;;;;;;;
BOL01097;Bolivia;;;;;;;;;;;;
BOL01098;Bolivia;;;;;;;;;;;;
BOL01099;Bolivia;;;;;;;;;;;;
BOL01100;Bolivia;;;;;;;;;;;;
BOL01101;Bolivia;;;;;;;;;;;;
BOL01102;Bolivia;;;;;;;;;;;;
BOL01103;Bolivia;;;;;;;;;;;;
BOL01104;Bolivia;;;;;;;;;;;;
BOL01105;Bolivia;;;;;;;;;;;;
BOL01106;Bolivia;;;;;;;;;;;;
BOL01107;Bolivia;;;;;;;;;;;;
