"survey_Id","Country","D3_gender","Spelling"
"BOL00582","Bolivia","Masculino","Masculino"
"BOL00583","Bolivia","Masculino","Masculino"
"BOL00584","Bolivia","Masculino","Masculino"
"BOL00585","Bolivia","Masculino","Masculino"
"BOL00586","Bolivia","Masculino","Masculino"
"BOL00587","Bolivia","Masculino","Masculino"
"BOL00588","Bolivia","Masculino","Masculino"
"BOL00589","Bolivia","Masculino","Masculino"
"BOL00590","Bolivia","Masculino","Masculino"
"BOL00591","Bolivia","Masculino","Masculino"
"BOL00592","Bolivia","Masculino","Masculino"
"BOL00593","Bolivia","Masculino","Masculino"
"BOL00594","Bolivia","Masculino","Masculino"
"BOL00595","Bolivia","Masculino","Masculino"
"BOL00596","Bolivia","Masculino","Masculino"
"BOL00597","Bolivia","Masculino","Masculino"
"BOL00598","Bolivia","Masculino","Masculino"
"BOL00599","Bolivia","Masculino","Masculino"
"BOL00600","Bolivia","Masculino","Masculino"
"BOL00601","Bolivia","Masculino","Masculino"
"BOL00602","Bolivia","Masculino","Masculino"
"BOL00603","Bolivia","Masculino","Masculino"
"BOL00604","Bolivia","Masculino","Masculino"
"BOL00605","Bolivia","Masculino","Masculino"
"BOL00606","Bolivia","Masculino","Masculino"
"BOL00607","Bolivia","Masculino","Masculino"
"BOL00608","Bolivia","Masculino","Masculino"
"BOL00609","Bolivia","Masculino","Masculino"
"BOL00610","Bolivia","Masculino","Masculino"
"BOL00611","Bolivia","Masculino","Masculino"
"BOL00612","Bolivia","Masculino","Masculino"
"BOL00613","Bolivia","Masculino","Masculino"
"BOL00614","Bolivia","Masculino","Masculino"
"BOL00615","Bolivia","Masculino","Masculino"
"BOL00616","Bolivia","Masculino","Masculino"
"BOL00617","Bolivia","Masculino","Masculino"
"BOL00618","Bolivia","Masculino","Masculino"
"BOL00619","Bolivia","Masculino","Masculino"
"BOL00620","Bolivia","Masculino","Masculino"
"BOL00621","Bolivia","Masculino","Masculino"
"BOL00622","Bolivia","Masculino","Masculino"
"BOL00623","Bolivia","Masculino","Masculino"
"BOL00624","Bolivia","Masculino","Masculino"
"BOL00625","Bolivia","Masculino","Masculino"
"BOL00626","Bolivia","Masculino","Masculino"
"BOL00627","Bolivia","Masculino","Masculino"
"BOL00628","Bolivia","Masculino","Masculino"
"BOL00629","Bolivia","Masculino","Masculino"
"BOL00630","Bolivia","Masculino","Masculino"
"BOL00631","Bolivia","Masculino","Masculino"
"BOL00632","Bolivia","Masculino","Masculino"
"BOL00633","Bolivia","Masculino","Masculino"
"BOL00634","Bolivia","Masculino","Masculino"
"BOL00635","Bolivia","Masculino","Masculino"
"BOL00636","Bolivia","Masculino","Masculino"
"BOL00637","Bolivia","Masculino","Masculino"
"BOL00638","Bolivia","Masculino","Masculino"
"BOL00639","Bolivia","Masculino","Masculino"
"BOL00640","Bolivia","Masculino","Masculino"
"BOL00641","Bolivia","Masculino","Masculino"
"BOL00642","Bolivia","Masculino","Masculino"
"BOL00643","Bolivia","Masculino","Masculino"
"BOL00644","Bolivia","Masculino","Masculino"
"BOL00645","Bolivia","Masculino","Masculino"
"BOL00646","Bolivia","Masculino","Masculino"
"BOL00647","Bolivia","Masculino","Masculino"
"BOL00648","Bolivia","Masculino","Masculino"
"BOL00649","Bolivia","Masculino","Masculino"
"BOL00650","Bolivia","Masculino","Masculino"
"BOL00651","Bolivia","Masculino","Masculino"
"BOL00652","Bolivia","Masculino","Masculino"
"BOL00653","Bolivia","Masculino","Masculino"
"BOL00654","Bolivia","Masculino","Masculino"
"BOL00655","Bolivia","Masculino","Masculino"
"BOL00656","Bolivia","Masculino","Masculino"
"BOL00657","Bolivia","Masculino","Masculino"
"BOL00658","Bolivia","Masculino","Masculino"
"BOL00659","Bolivia","Masculino","Masculino"
"BOL00660","Bolivia","Masculino","Masculino"
"BOL00661","Bolivia","Masculino","Masculino"
"BOL00662","Bolivia","Masculino","Masculino"
"BOL00663","Bolivia","Masculino","Masculino"
"BOL00664","Bolivia","Masculino","Masculino"
"BOL00665","Bolivia","Masculino","Masculino"
"BOL00666","Bolivia","Masculino","Masculino"
"BOL00667","Bolivia","Masculino","Masculino"
"BOL00668","Bolivia","Masculino","Masculino"
"BOL00669","Bolivia","Masculino","Masculino"
"BOL00670","Bolivia","Masculino","Masculino"
"BOL00671","Bolivia","Masculino","Masculino"
"BOL00672","Bolivia","Masculino","Masculino"
"BOL00673","Bolivia","Masculino","Masculino"
"BOL00674","Bolivia","Masculino","Masculino"
"BOL00675","Bolivia","Masculino","Masculino"
"BOL00676","Bolivia","Masculino","Masculino"
"BOL00677","Bolivia","Masculino","Masculino"
"BOL00678","Bolivia","Masculino","Masculino"
"BOL00679","Bolivia","Masculino","Masculino"
"BOL00680","Bolivia","Masculino","Masculino"
"BOL00681","Bolivia","Masculino","Masculino"
"BOL00682","Bolivia","Masculino","Masculino"
"BOL00683","Bolivia","Masculino","Masculino"
"BOL00684","Bolivia","Masculino","Masculino"
"BOL00685","Bolivia","Masculino","Masculino"
"BOL00686","Bolivia","Masculino","Masculino"
"BOL00687","Bolivia","Masculino","Masculino"
"BOL00688","Bolivia","Masculino","Masculino"
"BOL00689","Bolivia","Masculino","Masculino"
"BOL00690","Bolivia","Masculino","Masculino"
"BOL00691","Bolivia","Masculino","Masculino"
"BOL00692","Bolivia","Masculino","Masculino"
"BOL00693","Bolivia","Masculino","Masculino"
"BOL00694","Bolivia","Masculino","Masculino"
"BOL00695","Bolivia","Masculino","Masculino"
"BOL00696","Bolivia","Masculino","Masculino"
"BOL00697","Bolivia","Masculino","Masculino"
"BOL00698","Bolivia","Masculino","Masculino"
"BOL00699","Bolivia","Masculino","Masculino"
"BOL00700","Bolivia","Masculino","Masculino"
"BOL00701","Bolivia","Masculino","Masculino"
"BOL00702","Bolivia","Masculino","Masculino"
"BOL00703","Bolivia","Masculino","Masculino"
"BOL00704","Bolivia","Masculino","Masculino"
"BOL00705","Bolivia","Masculino","Masculino"
"BOL00706","Bolivia","Masculino","Masculino"
"BOL00707","Bolivia","Masculino","Masculino"
"BOL00708","Bolivia","Masculino","Masculino"
"BOL00709","Bolivia","Masculino","Masculino"
"BOL00710","Bolivia","Masculino","Masculino"
"BOL00711","Bolivia","Masculino","Masculino"
"BOL00712","Bolivia","Masculino","Masculino"
"BOL00713","Bolivia","Masculino","Masculino"
"BOL00714","Bolivia","Masculino","Masculino"
"BOL00715","Bolivia","Masculino","Masculino"
"BOL00716","Bolivia","Masculino","Masculino"
"BOL00717","Bolivia","Masculino","Masculino"
"BOL00718","Bolivia","Masculino","Masculino"
"BOL00719","Bolivia","Masculino","Masculino"
"BOL00720","Bolivia","Masculino","Masculino"
"BOL00721","Bolivia","Masculino","Masculino"
"BOL00722","Bolivia","Masculino","Masculino"
"BOL00723","Bolivia","Masculino","Masculino"
"BOL00724","Bolivia","Masculino","Masculino"
"BOL00725","Bolivia","Masculino","Masculino"
"BOL00726","Bolivia","Masculino","Masculino"
"BOL00727","Bolivia","Masculino","Masculino"
"BOL00728","Bolivia","Masculino","Masculino"
"BOL00729","Bolivia","Masculino","Masculino"
"BOL00730","Bolivia","Masculino","Masculino"
"BOL00731","Bolivia","Masculino","Masculino"
"BOL00732","Bolivia","Masculino","Masculino"
"BOL00733","Bolivia","Masculino","Masculino"
"BOL00734","Bolivia","Masculino","Masculino"
"BOL00735","Bolivia","Masculino","Masculino"
"BOL00736","Bolivia","Masculino","Masculino"
"BOL00737","Bolivia","Masculino","Masculino"
"BOL00738","Bolivia","Masculino","Masculino"
"BOL00739","Bolivia","Masculino","Masculino"
"BOL00740","Bolivia","Masculino","Masculino"
"BOL00741","Bolivia","Masculino","Masculino"
"BOL00742","Bolivia","Masculino","Masculino"
"BOL00743","Bolivia","Masculino","Masculino"
"BOL00744","Bolivia","Masculino","Masculino"
"BOL00745","Bolivia","Masculino","Masculino"
"BOL00746","Bolivia","Masculino","Masculino"
"BOL00747","Bolivia","Masculino","Masculino"
"BOL00748","Bolivia","Masculino","Masculino"
"BOL00749","Bolivia","Masculino","Masculino"
"BOL00750","Bolivia","Masculino","Masculino"
"BOL00751","Bolivia","Masculino","Masculino"
"BOL00752","Bolivia","Masculino","Masculino"
"BOL00753","Bolivia","Masculino","Masculino"
"BOL00754","Bolivia","Masculino","Masculino"
"BOL00755","Bolivia","Masculino","Masculino"
"BOL00756","Bolivia","Masculino","Masculino"
"BOL00757","Bolivia","Masculino","Masculino"
"BOL00758","Bolivia","Masculino","Masculino"
"BOL00759","Bolivia","Masculino","Masculino"
"BOL00760","Bolivia","Masculino","Masculino"
"BOL00761","Bolivia","Masculino","Masculino"
"BOL00762","Bolivia","Masculino","Masculino"
"BOL00763","Bolivia","Masculino","Masculino"
"BOL00764","Bolivia","Masculino","Masculino"
"BOL00765","Bolivia","Masculino","Masculino"
"BOL00766","Bolivia","Masculino","Masculino"
"BOL00767","Bolivia","Masculino","Masculino"
"BOL00768","Bolivia","Masculino","Masculino"
"BOL00769","Bolivia","Masculino","Masculino"
"BOL00770","Bolivia","Masculino","Masculino"
"BOL00771","Bolivia","Masculino","Masculino"
"BOL00772","Bolivia","Masculino","Masculino"
"BOL00773","Bolivia","Masculino","Masculino"
"BOL00774","Bolivia","Masculino","Masculino"
"BOL00775","Bolivia","Masculino","Masculino"
"BOL00776","Bolivia","Masculino","Masculino"
"BOL00777","Bolivia","Masculino","Masculino"
"BOL00778","Bolivia","Masculino","Masculino"
"BOL00779","Bolivia","Masculino","Masculino"
"BOL00780","Bolivia","Masculino","Masculino"
"BOL00781","Bolivia","Masculino","Masculino"
"BOL00782","Bolivia","Masculino","Masculino"
"BOL00783","Bolivia","Masculino","Masculino"
"BOL00784","Bolivia","Masculino","Masculino"
"BOL00785","Bolivia","Masculino","Masculino"
"BOL00786","Bolivia","Masculino","Masculino"
"BOL00787","Bolivia","Masculino","Masculino"
"BOL00788","Bolivia","Masculino","Masculino"
"BOL00789","Bolivia","Masculino","Masculino"
"BOL00790","Bolivia","Masculino","Masculino"
"BOL00791","Bolivia","Masculino","Masculino"
"BOL00792","Bolivia","Masculino","Masculino"
"BOL00793","Bolivia","Masculino","Masculino"
"BOL00794","Bolivia","Masculino","Masculino"
"BOL00795","Bolivia","Masculino","Masculino"
"BOL00796","Bolivia","Masculino","Masculino"
"BOL00797","Bolivia","Masculino","Masculino"
"BOL00798","Bolivia","Masculino","Masculino"
"BOL00799","Bolivia","Masculino","Masculino"
"BOL00800","Bolivia","Masculino","Masculino"
"BOL00801","Bolivia","Masculino","Masculino"
"BOL00802","Bolivia","Masculino","Masculino"
"BOL00803","Bolivia","Masculino","Masculino"
"BOL00804","Bolivia","Masculino","Masculino"
"BOL00805","Bolivia","Masculino","Masculino"
"BOL00806","Bolivia","Masculino","Masculino"
"BOL00807","Bolivia","Masculino","Masculino"
"BOL00808","Bolivia","Masculino","Masculino"
"BOL00809","Bolivia","Masculino","Masculino"
"BOL00810","Bolivia","Masculino","Masculino"
"BOL00811","Bolivia","Masculino","Masculino"
"BOL00812","Bolivia","Masculino","Masculino"
"BOL00813","Bolivia","Masculino","Masculino"
"BOL00814","Bolivia","Masculino","Masculino"
"BOL00815","Bolivia","Masculino","Masculino"
"BOL00816","Bolivia","Masculino","Masculino"
"BOL00817","Bolivia","Masculino","Masculino"
"BOL00818","Bolivia","Masculino","Masculino"
"BOL00819","Bolivia","Masculino","Masculino"
"BOL00820","Bolivia","Masculino","Masculino"
"BOL00821","Bolivia","Masculino","Masculino"
"BOL00822","Bolivia","Masculino","Masculino"
"BOL00823","Bolivia","Masculino","Masculino"
"BOL00824","Bolivia","Masculino","Masculino"
"BOL00825","Bolivia","Masculino","Masculino"
"BOL00826","Bolivia","Masculino","Masculino"
"BOL00827","Bolivia","Masculino","Masculino"
"BOL00828","Bolivia","Masculino","Masculino"
"BOL00829","Bolivia","Masculino","Masculino"
"BOL00830","Bolivia","Masculino","Masculino"
"BOL00831","Bolivia","Masculino","Masculino"
"BOL00832","Bolivia","Masculino","Masculino"
"BOL00833","Bolivia","Masculino","Masculino"
"BOL00834","Bolivia","Masculino","Masculino"
"BOL00835","Bolivia","Masculino","Masculino"
"BOL00836","Bolivia","Masculino","Masculino"
"BOL00837","Bolivia","Masculino","Masculino"
"BOL00838","Bolivia","Masculino","Masculino"
"BOL00839","Bolivia","Masculino","Masculino"
"BOL00840","Bolivia","Masculino","Masculino"
"BOL00841","Bolivia","Masculino","Masculino"
"BOL00842","Bolivia","Masculino","Masculino"
"BOL00843","Bolivia","Masculino","Masculino"
"BOL00844","Bolivia","Masculino","Masculino"
"BOL00845","Bolivia","Masculino","Masculino"
"BOL00846","Bolivia","Masculino","Masculino"
"BOL00847","Bolivia","Masculino","Masculino"
"BOL00848","Bolivia","Masculino","Masculino"
"BOL00849","Bolivia","Masculino","Masculino"
"BOL00850","Bolivia","Masculino","Masculino"
"BOL00851","Bolivia","Masculino","Masculino"
"BOL00852","Bolivia","Masculino","Masculino"
"BOL00853","Bolivia","Masculino","Masculino"
"BOL00854","Bolivia","Masculino","Masculino"
"BOL00855","Bolivia","Masculino","Masculino"
"BOL00856","Bolivia","Masculino","Masculino"
"BOL00857","Bolivia","Masculino","Masculino"
"BOL00858","Bolivia","Masculino","Masculino"
"BOL00859","Bolivia","Masculino","Masculino"
"BOL00860","Bolivia","Masculino","Masculino"
"BOL00861","Bolivia","Masculino","Masculino"
"BOL00862","Bolivia","Masculino","Masculino"
"BOL00863","Bolivia","Masculino","Masculino"
"BOL00864","Bolivia","Masculino","Masculino"
"BOL00865","Bolivia","Masculino","Masculino"
"BOL00866","Bolivia","Masculino","Masculino"
"BOL00867","Bolivia","Masculino","Masculino"
"BOL00868","Bolivia","Masculino","Masculino"
"BOL00869","Bolivia","Masculino","Masculino"
"BOL00870","Bolivia","Masculino","Masculino"
"BOL00871","Bolivia","Masculino","Masculino"
"BOL00872","Bolivia","Masculino","Masculino"
"BOL00873","Bolivia","Masculino","Masculino"
"BOL00874","Bolivia","Masculino","Masculino"
"BOL00875","Bolivia","Masculino","Masculino"
"BOL00876","Bolivia","Masculino","Masculino"
"BOL00877","Bolivia","Masculino","Masculino"
"BOL00878","Bolivia","Masculino","Masculino"
"BOL00879","Bolivia","Masculino","Masculino"
"BOL00880","Bolivia","Masculino","Masculino"
"BOL00881","Bolivia","Masculino","Masculino"
"BOL00882","Bolivia","Masculino","Masculino"
"BOL00883","Bolivia","Masculino","Masculino"
"BOL00884","Bolivia","Masculino","Masculino"
"BOL00885","Bolivia","Masculino","Masculino"
"BOL00886","Bolivia","Masculino","Masculino"
"BOL00887","Bolivia","Masculino","Masculino"
"BOL00888","Bolivia","Masculino","Masculino"
"BOL00889","Bolivia","Masculino","Masculino"
"BOL00890","Bolivia","Masculino","Masculino"
"BOL00891","Bolivia","Masculino","Masculino"
"BOL00892","Bolivia","Masculino","Masculino"
"BOL00893","Bolivia","Masculino","Masculino"
"BOL00894","Bolivia","Masculino","Masculino"
"BOL00895","Bolivia","Masculino","Masculino"
"BOL00896","Bolivia","Masculino","Masculino"
"BOL00897","Bolivia","Masculino","Masculino"
"BOL00898","Bolivia","Masculino","Masculino"
"BOL00899","Bolivia","Masculino","Masculino"
"BOL00900","Bolivia","Masculino","Masculino"
"BOL00901","Bolivia","Masculino","Masculino"
"BOL00902","Bolivia","Masculino","Masculino"
"BOL00903","Bolivia","Masculino","Masculino"
"BOL00904","Bolivia","Masculino","Masculino"
"BOL00905","Bolivia","Masculino","Masculino"
"BOL00906","Bolivia","Masculino","Masculino"
"BOL00907","Bolivia","Masculino","Masculino"
"BOL00908","Bolivia","Masculino","Masculino"
"BOL00909","Bolivia","Masculino","Masculino"
"BOL00910","Bolivia","Masculino","Masculino"
"BOL00911","Bolivia","Masculino","Masculino"
"BOL00912","Bolivia","Masculino","Masculino"
"BOL00913","Bolivia","Masculino","Masculino"
"BOL00914","Bolivia","Masculino","Masculino"
"BOL00915","Bolivia","Masculino","Masculino"
"BOL00916","Bolivia","Masculino","Masculino"
"BOL00917","Bolivia","Masculino","Masculino"
"BOL00918","Bolivia","Masculino","Masculino"
"BOL00919","Bolivia","Masculino","Masculino"
"BOL00920","Bolivia","Masculino","Masculino"
"BOL00921","Bolivia","Masculino","Masculino"
"BOL00922","Bolivia","Masculino","Masculino"
"BOL00923","Bolivia","Masculino","Masculino"
"BOL00924","Bolivia","Masculino","Masculino"
"BOL00925","Bolivia","Masculino","Masculino"
"BOL00926","Bolivia","Masculino","Masculino"
"BOL00927","Bolivia","Masculino","Masculino"
"BOL00928","Bolivia","Masculino","Masculino"
"BOL00929","Bolivia","Masculino","Masculino"
"BOL00930","Bolivia","Masculino","Masculino"
"BOL00931","Bolivia","Masculino","Masculino"
"BOL00932","Bolivia","Masculino","Masculino"
"BOL00933","Bolivia","Masculino","Masculino"
"BOL00934","Bolivia","Masculino","Masculino"
"BOL00935","Bolivia","Masculino","Masculino"
"BOL00936","Bolivia","Masculino","Masculino"
"BOL00937","Bolivia","Masculino","Masculino"
"BOL00938","Bolivia","Masculino","Masculino"
"BOL00939","Bolivia","Masculino","Masculino"
"BOL00940","Bolivia","Masculino","Masculino"
"BOL00941","Bolivia","Masculino","Masculino"
"BOL00942","Bolivia","Masculino","Masculino"
"BOL00943","Bolivia","Masculino","Masculino"
"BOL00944","Bolivia","Masculino","Masculino"
"BOL00945","Bolivia","Masculino","Masculino"
"BOL00946","Bolivia","Masculino","Masculino"
"BOL00947","Bolivia","Masculino","Masculino"
"BOL00948","Bolivia","Masculino","Masculino"
"BOL00949","Bolivia","Masculino","Masculino"
"BOL00950","Bolivia","Masculino","Masculino"
"BOL00951","Bolivia","Masculino","Masculino"
"BOL00952","Bolivia","Masculino","Masculino"
"BOL00953","Bolivia","Masculino","Masculino"
"BOL00954","Bolivia","Masculino","Masculino"
"BOL00955","Bolivia","Masculino","Masculino"
"BOL00956","Bolivia","Masculino","Masculino"
"BOL00957","Bolivia","Masculino","Masculino"
"BOL00958","Bolivia","Masculino","Masculino"
"BOL00959","Bolivia","Masculino","Masculino"
"BOL00960","Bolivia","Masculino","Masculino"
"BOL00961","Bolivia","Masculino","Masculino"
"BOL00962","Bolivia","Masculino","Masculino"
"BOL00963","Bolivia","Masculino","Masculino"
"BOL00964","Bolivia","Masculino","Masculino"
"BOL00965","Bolivia","Masculino","Masculino"
"BOL00966","Bolivia","Masculino","Masculino"
"BOL00967","Bolivia","Masculino","Masculino"
"BOL00968","Bolivia","Masculino","Masculino"
"BOL00969","Bolivia","Masculino","Masculino"
"BOL00970","Bolivia","Masculino","Masculino"
"BOL00971","Bolivia","Masculino","Masculino"
"BOL00972","Bolivia","Masculino","Masculino"
"BOL00973","Bolivia","Masculino","Masculino"
"BOL00974","Bolivia","Masculino","Masculino"
"BOL00975","Bolivia","Masculino","Masculino"
"BOL00976","Bolivia","Masculino","Masculino"
"BOL00977","Bolivia","Masculino","Masculino"
"BOL00978","Bolivia","Masculino","Masculino"
"BOL00979","Bolivia","Masculino","Masculino"
"BOL00980","Bolivia","Masculino","Masculino"
"BOL00981","Bolivia","Masculino","Masculino"
"BOL00982","Bolivia","Masculino","Masculino"
"BOL00983","Bolivia","Masculino","Masculino"
"BOL00984","Bolivia","Masculino","Masculino"
"BOL00985","Bolivia","Masculino","Masculino"
"BOL00986","Bolivia","Masculino","Masculino"
"BOL00987","Bolivia","Masculino","Masculino"
"BOL00988","Bolivia","Masculino","Masculino"
"BOL00989","Bolivia","Masculino","Masculino"
"BOL00990","Bolivia","Masculino","Masculino"
"BOL00991","Bolivia","Masculino","Masculino"
"BOL00992","Bolivia","Masculino","Masculino"
"BOL00993","Bolivia","Masculino","Masculino"
"BOL00994","Bolivia","Masculino","Masculino"
"BOL00995","Bolivia","Masculino","Masculino"
"BOL00996","Bolivia","Masculino","Masculino"
"BOL00997","Bolivia","Masculino","Masculino"
"BOL00998","Bolivia","Masculino","Masculino"
"BOL00999","Bolivia","Masculino","Masculino"
