survey_Id;Country;D3_gender;Spelling ;Translate_ES;Synonyms;Contextualization;SOGIE;SOGIE_Classification
BOL00273;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00274;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00275;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00276;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00277;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00278;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00279;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00280;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00281;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00282;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00283;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00284;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00285;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00286;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00287;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00288;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00289;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00290;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00291;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00292;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00293;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00294;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00295;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00296;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00297;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00298;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00299;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00300;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00301;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00302;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00303;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00304;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00305;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00306;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00307;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00308;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00309;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00310;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00311;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00312;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00313;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00314;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00315;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00316;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00317;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00318;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00319;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00320;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00321;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00322;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00323;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00324;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00325;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00326;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00327;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00328;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00329;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00330;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00331;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00332;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00333;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00334;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00335;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00336;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00337;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00338;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00339;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00340;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00341;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00342;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00343;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00344;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00345;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00346;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00347;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00348;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00349;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00350;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00351;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00352;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00353;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00354;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00355;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00356;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00357;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00358;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00359;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00360;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00361;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00362;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00363;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00364;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00365;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00366;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00367;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00368;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00369;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00370;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00371;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00372;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00373;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00374;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00375;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00376;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00377;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00378;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00379;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00380;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00381;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00382;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00383;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00384;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00385;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00386;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00387;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00388;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00389;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00390;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00391;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00392;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00393;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00394;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00395;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00396;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00397;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00398;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00399;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00400;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00401;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00402;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00403;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00404;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00405;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00406;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00407;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00408;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00409;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00410;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00411;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00412;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00413;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00414;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00415;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00416;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00417;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00418;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00419;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00420;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00421;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00422;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00423;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00424;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00425;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00426;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00427;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00428;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00429;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00430;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00431;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00432;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00433;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00434;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00435;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00436;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00437;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00438;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00439;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00440;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00441;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00442;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00443;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00444;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00445;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00446;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00447;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00448;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00449;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
BOL00450;Bolivia;Masculino;Masculino;Masculino;Masculino;Masculino;Cisgénero;Identidad de género
