survey_Id;Country;D11_O_professional_area_other;D11_O_professional_area_other_spelling;D11_O_professional_area_other_translate_es
BOL00690;Bolivia;;;
BOL00691;Bolivia;;;
BOL00692;Bolivia;;;
BOL00693;Bolivia;;;
BOL00694;Bolivia;;;
BOL00695;Bolivia;;;
BOL00696;Bolivia;;;
BOL00697;Bolivia;;;
BOL00698;Bolivia;;;
BOL00699;Bolivia;;;
BOL00700;Bolivia;;;
BOL00701;Bolivia;;;
BOL00702;Bolivia;;;
BOL00703;Bolivia;;;
BOL00704;Bolivia;;;
BOL00705;Bolivia;;;
BOL00706;Bolivia;;;
BOL00707;Bolivia;;;
BOL00708;Bolivia;;;
BOL00709;Bolivia;;;
BOL00710;Bolivia;;;
BOL00711;Bolivia;;;
BOL00712;Bolivia;;;
BOL00713;Bolivia;;;
BOL00714;Bolivia;;;
BOL00715;Bolivia;;;
BOL00716;Bolivia;;;
BOL00717;Bolivia;;;
BOL00718;Bolivia;;;
BOL00719;Bolivia;;;
BOL00720;Bolivia;;;
BOL00721;Bolivia;;;
BOL00722;Bolivia;;;
BOL00723;Bolivia;;;
BOL00724;Bolivia;;;
BOL00725;Bolivia;;;
BOL00726;Bolivia;;;
BOL00727;Bolivia;;;
BOL00728;Bolivia;;;
BOL00729;Bolivia;;;
BOL00730;Bolivia;;;
BOL00731;Bolivia;;;
BOL00732;Bolivia;;;
BOL00733;Bolivia;;;
BOL00734;Bolivia;;;
BOL00735;Bolivia;;;
BOL00736;Bolivia;;;
BOL00737;Bolivia;;;
BOL00738;Bolivia;;;
BOL00739;Bolivia;;;
BOL00740;Bolivia;;;
BOL00741;Bolivia;;;
BOL00742;Bolivia;;;
BOL00743;Bolivia;;;
BOL00744;Bolivia;;;
BOL00745;Bolivia;;;
BOL00746;Bolivia;;;
BOL00747;Bolivia;;;
BOL00748;Bolivia;;;
BOL00749;Bolivia;;;
BOL00750;Bolivia;;;
BOL00751;Bolivia;;;
BOL00752;Bolivia;;;
BOL00753;Bolivia;;;
BOL00754;Bolivia;;;
BOL00755;Bolivia;;;
BOL00756;Bolivia;;;
BOL00757;Bolivia;;;
BOL00758;Bolivia;;;
BOL00759;Bolivia;;;
BOL00760;Bolivia;;;
BOL00761;Bolivia;;;
BOL00762;Bolivia;;;
BOL00763;Bolivia;;;
BOL00764;Bolivia;;;
BOL00765;Bolivia;;;
BOL00766;Bolivia;;;
BOL00767;Bolivia;;;
BOL00768;Bolivia;;;
BOL00769;Bolivia;;;
BOL00770;Bolivia;;;
BOL00771;Bolivia;;;
BOL00772;Bolivia;;;
BOL00773;Bolivia;;;
BOL00774;Bolivia;;;
BOL00775;Bolivia;;;
BOL00776;Bolivia;;;
BOL00777;Bolivia;;;
BOL00778;Bolivia;;;
BOL00779;Bolivia;;;
BOL00780;Bolivia;;;
BOL00781;Bolivia;;;
BOL00782;Bolivia;;;
BOL00783;Bolivia;;;
BOL00784;Bolivia;;;
BOL00785;Bolivia;;;
BOL00786;Bolivia;;;
BOL00787;Bolivia;;;
BOL00788;Bolivia;;;
BOL00789;Bolivia;;;
BOL00790;Bolivia;;;
BOL00791;Bolivia;;;
BOL00792;Bolivia;;;
BOL00793;Bolivia;;;
BOL00794;Bolivia;;;
BOL00795;Bolivia;;;
BOL00796;Bolivia;;;
BOL00797;Bolivia;;;
BOL00798;Bolivia;;;
BOL00799;Bolivia;;;
BOL00800;Bolivia;;;
BOL00801;Bolivia;;;
BOL00802;Bolivia;;;
BOL00803;Bolivia;;;
BOL00804;Bolivia;;;
BOL00805;Bolivia;;;
BOL00806;Bolivia;;;
BOL00807;Bolivia;;;
BOL00808;Bolivia;;;
BOL00809;Bolivia;;;
BOL00810;Bolivia;;;
BOL00811;Bolivia;;;
BOL00812;Bolivia;;;
BOL00813;Bolivia;;;
BOL00814;Bolivia;;;
BOL00815;Bolivia;;;
BOL00816;Bolivia;;;
BOL00817;Bolivia;;;
BOL00818;Bolivia;;;
BOL00819;Bolivia;;;
BOL00820;Bolivia;;;
BOL00821;Bolivia;;;
BOL00822;Bolivia;;;
BOL00823;Bolivia;;;
BOL00824;Bolivia;;;
BOL00825;Bolivia;;;
BOL00826;Bolivia;;;
BOL00827;Bolivia;;;
BOL00828;Bolivia;;;
BOL00829;Bolivia;;;
BOL00830;Bolivia;;;
BOL00831;Bolivia;;;
BOL00832;Bolivia;;;
BOL00833;Bolivia;;;
BOL00834;Bolivia;;;
BOL00835;Bolivia;;;
BOL00836;Bolivia;;;
BOL00837;Bolivia;;;
BOL00838;Bolivia;;;
BOL00839;Bolivia;;;
BOL00840;Bolivia;;;
BOL00841;Bolivia;;;
BOL00842;Bolivia;;;
BOL00843;Bolivia;;;
BOL00844;Bolivia;;;
BOL00845;Bolivia;;;
BOL00846;Bolivia;;;
BOL00847;Bolivia;;;
BOL00848;Bolivia;;;
BOL00849;Bolivia;;;
BOL00850;Bolivia;;;
BOL00851;Bolivia;;;
BOL00852;Bolivia;;;
BOL00853;Bolivia;;;
BOL00854;Bolivia;;;
BOL00855;Bolivia;;;
BOL00856;Bolivia;;;
BOL00857;Bolivia;;;
BOL00858;Bolivia;;;
BOL00859;Bolivia;;;
BOL00860;Bolivia;;;
BOL00861;Bolivia;;;
BOL00862;Bolivia;;;
BOL00863;Bolivia;;;
BOL00864;Bolivia;;;
BOL00865;Bolivia;;;
BOL00866;Bolivia;;;
BOL00867;Bolivia;;;
BOL00868;Bolivia;;;
BOL00869;Bolivia;;;
BOL00870;Bolivia;;;
BOL00871;Bolivia;;;
BOL00872;Bolivia;;;
BOL00873;Bolivia;;;
BOL00874;Bolivia;;;
BOL00875;Bolivia;;;
BOL00876;Bolivia;;;
BOL00877;Bolivia;;;
BOL00878;Bolivia;;;
BOL00879;Bolivia;;;
BOL00880;Bolivia;;;
BOL00881;Bolivia;;;
BOL00882;Bolivia;;;
BOL00883;Bolivia;;;
BOL00884;Bolivia;;;
BOL00885;Bolivia;;;
BOL00886;Bolivia;;;
BOL00887;Bolivia;;;
BOL00888;Bolivia;;;
BOL00889;Bolivia;;;
BOL00890;Bolivia;;;
BOL00891;Bolivia;;;
BOL00892;Bolivia;;;
BOL00893;Bolivia;;;
BOL00894;Bolivia;;;
BOL00895;Bolivia;;;
BOL00896;Bolivia;;;
BOL00897;Bolivia;;;
BOL00898;Bolivia;;;
BOL00899;Bolivia;;;
BOL00900;Bolivia;;;
BOL00901;Bolivia;;;
BOL00902;Bolivia;;;
BOL00903;Bolivia;;;
BOL00904;Bolivia;;;
BOL00905;Bolivia;;;
BOL00906;Bolivia;;;
BOL00907;Bolivia;;;
BOL00908;Bolivia;;;
BOL00909;Bolivia;;;
BOL00910;Bolivia;;;
BOL00911;Bolivia;;;
BOL00912;Bolivia;;;
BOL00913;Bolivia;;;
BOL00914;Bolivia;;;
BOL00915;Bolivia;;;
BOL00916;Bolivia;;;
BOL00917;Bolivia;;;
BOL00918;Bolivia;;;
BOL00919;Bolivia;;;
BOL00920;Bolivia;;;
BOL00921;Bolivia;;;
BOL00922;Bolivia;;;
BOL00923;Bolivia;;;
BOL00924;Bolivia;;;
BOL00925;Bolivia;;;
BOL00926;Bolivia;;;
BOL00927;Bolivia;;;
BOL00928;Bolivia;;;
BOL00929;Bolivia;;;
BOL00930;Bolivia;;;
BOL00931;Bolivia;;;
BOL00932;Bolivia;;;
BOL00933;Bolivia;;;
BOL00934;Bolivia;;;
BOL00935;Bolivia;;;
BOL00936;Bolivia;;;
BOL00937;Bolivia;;;
BOL00938;Bolivia;;;
BOL00939;Bolivia;;;
BOL00940;Bolivia;;;
BOL00941;Bolivia;;;
BOL00942;Bolivia;;;
BOL00943;Bolivia;;;
BOL00944;Bolivia;;;
BOL00945;Bolivia;;;
BOL00946;Bolivia;;;
BOL00947;Bolivia;;;
BOL00948;Bolivia;;;
BOL00949;Bolivia;;;
BOL00950;Bolivia;;;
BOL00951;Bolivia;;;
BOL00952;Bolivia;;;
BOL00953;Bolivia;;;
BOL00954;Bolivia;;;
BOL00955;Bolivia;;;
BOL00956;Bolivia;;;
BOL00957;Bolivia;;;
BOL00958;Bolivia;;;
BOL00959;Bolivia;;;
BOL00960;Bolivia;;;
BOL00961;Bolivia;;;
BOL00962;Bolivia;;;
BOL00963;Bolivia;;;
BOL00964;Bolivia;;;
BOL00965;Bolivia;;;
BOL00966;Bolivia;;;
BOL00967;Bolivia;;;
BOL00968;Bolivia;;;
BOL00969;Bolivia;;;
BOL00970;Bolivia;;;
BOL00971;Bolivia;;;
BOL00972;Bolivia;;;
BOL00973;Bolivia;;;
BOL00974;Bolivia;;;
BOL00975;Bolivia;;;
BOL00976;Bolivia;;;
BOL00977;Bolivia;;;
BOL00978;Bolivia;;;
BOL00979;Bolivia;;;
BOL00980;Bolivia;;;
BOL00981;Bolivia;;;
BOL00982;Bolivia;;;
BOL00983;Bolivia;;;
BOL00984;Bolivia;;;
BOL00985;Bolivia;;;
BOL00986;Bolivia;;;
BOL00987;Bolivia;;;
BOL00988;Bolivia;;;
BOL00989;Bolivia;;;
BOL00990;Bolivia;;;
BOL00991;Bolivia;;;
BOL00992;Bolivia;;;
BOL00993;Bolivia;;;
BOL00994;Bolivia;;;
BOL00995;Bolivia;;;
BOL00996;Bolivia;;;
BOL00997;Bolivia;;;
BOL00998;Bolivia;;;
BOL00999;Bolivia;;;
BOL01000;Bolivia;;;
BOL01001;Bolivia;;;
BOL01002;Bolivia;;;
BOL01003;Bolivia;;;
BOL01004;Bolivia;;;
BOL01005;Bolivia;;;
BOL01006;Bolivia;;;
BOL01007;Bolivia;;;
BOL01008;Bolivia;;;
BOL01009;Bolivia;;;
BOL01010;Bolivia;;;
BOL01011;Bolivia;;;
BOL01012;Bolivia;;;
BOL01013;Bolivia;;;
BOL01014;Bolivia;;;
BOL01015;Bolivia;;;
BOL01016;Bolivia;;;
BOL01017;Bolivia;;;
BOL01018;Bolivia;;;
BOL01019;Bolivia;;;
BOL01020;Bolivia;;;
BOL01021;Bolivia;;;
BOL01022;Bolivia;;;
BOL01023;Bolivia;;;
BOL01024;Bolivia;;;
BOL01025;Bolivia;;;
BOL01026;Bolivia;;;
BOL01027;Bolivia;;;
BOL01028;Bolivia;;;
BOL01029;Bolivia;;;
BOL01030;Bolivia;;;
BOL01031;Bolivia;;;
BOL01032;Bolivia;;;
BOL01033;Bolivia;;;
BOL01034;Bolivia;;;
BOL01035;Bolivia;;;
BOL01036;Bolivia;;;
BOL01037;Bolivia;;;
BOL01038;Bolivia;;;
BOL01039;Bolivia;;;
BOL01040;Bolivia;;;
BOL01041;Bolivia;;;
BOL01042;Bolivia;;;
BOL01043;Bolivia;;;
BOL01044;Bolivia;;;
BOL01045;Bolivia;;;
BOL01046;Bolivia;;;
BOL01047;Bolivia;;;
BOL01048;Bolivia;;;
BOL01049;Bolivia;;;
BOL01050;Bolivia;;;
BOL01051;Bolivia;;;
BOL01052;Bolivia;;;
BOL01053;Bolivia;;;
BOL01054;Bolivia;;;
BOL01055;Bolivia;;;
BOL01056;Bolivia;;;
BOL01057;Bolivia;;;
BOL01058;Bolivia;;;
BOL01059;Bolivia;;;
BOL01060;Bolivia;;;
BOL01061;Bolivia;;;
BOL01062;Bolivia;;;
BOL01063;Bolivia;;;
BOL01064;Bolivia;;;
BOL01065;Bolivia;;;
BOL01066;Bolivia;;;
BOL01067;Bolivia;;;
BOL01068;Bolivia;;;
BOL01069;Bolivia;;;
BOL01070;Bolivia;;;
BOL01071;Bolivia;;;
BOL01072;Bolivia;;;
BOL01073;Bolivia;;;
BOL01074;Bolivia;;;
BOL01075;Bolivia;;;
BOL01076;Bolivia;;;
BOL01077;Bolivia;;;
BOL01078;Bolivia;;;
BOL01079;Bolivia;;;
BOL01080;Bolivia;;;
BOL01081;Bolivia;;;
BOL01082;Bolivia;;;
BOL01083;Bolivia;;;
BOL01084;Bolivia;;;
BOL01085;Bolivia;;;
BOL01086;Bolivia;;;
BOL01087;Bolivia;;;
BOL01088;Bolivia;;;
BOL01089;Bolivia;;;
BOL01090;Bolivia;;;
BOL01091;Bolivia;;;
BOL01092;Bolivia;;;
BOL01093;Bolivia;;;
BOL01094;Bolivia;;;
BOL01095;Bolivia;;;
BOL01096;Bolivia;;;
BOL01097;Bolivia;;;
BOL01098;Bolivia;;;
BOL01099;Bolivia;;;
BOL01100;Bolivia;;;
BOL01101;Bolivia;;;
BOL01102;Bolivia;;;
BOL01103;Bolivia;;;
BOL01104;Bolivia;;;
BOL01105;Bolivia;;;
BOL01106;Bolivia;;;
BOL01107;Bolivia;;;
BOL01108;Bolivia;;;
BOL01109;Bolivia;;;
BOL01110;Bolivia;;;
BOL01111;Bolivia;;;
BOL01112;Bolivia;;;
BOL01113;Bolivia;;;
BOL01114;Bolivia;;;
BOL01115;Bolivia;;;
BOL01116;Bolivia;;;
BOL01117;Bolivia;;;
BOL01118;Bolivia;;;
BOL01119;Bolivia;;;
BOL01120;Bolivia;;;
BOL01121;Bolivia;;;
BOL01122;Bolivia;;;
BOL01123;Bolivia;;;
BOL01124;Bolivia;;;
BOL01125;Bolivia;;;
BOL01126;Bolivia;;;
BOL01127;Bolivia;;;
BOL01128;Bolivia;;;
BOL01129;Bolivia;;;
BOL01130;Bolivia;;;
BOL01131;Bolivia;;;
BOL01132;Bolivia;;;
BOL01133;Bolivia;;;
BOL01134;Bolivia;;;
BOL01135;Bolivia;;;
BOL01136;Bolivia;;;
BOL01137;Bolivia;;;
BOL01138;Bolivia;;;
BOL01139;Bolivia;;;
BOL01140;Bolivia;;;
BOL01141;Bolivia;;;
BOL01142;Bolivia;;;
BOL01143;Bolivia;;;
BOL01144;Bolivia;;;
BOL01145;Bolivia;;;
BOL01146;Bolivia;;;
BOL01147;Bolivia;;;
BOL01148;Bolivia;;;
BOL01149;Bolivia;;;
BOL01150;Bolivia;;;
BOL01151;Bolivia;;;
BOL01152;Bolivia;;;
BOL01153;Bolivia;;;
BOL01154;Bolivia;;;
BOL01155;Bolivia;;;
BOL01156;Bolivia;;;
BOL01157;Bolivia;;;
BOL01158;Bolivia;;;
BOL01159;Bolivia;;;
BOL01160;Bolivia;;;
BOL01161;Bolivia;;;
BOL01162;Bolivia;;;
BOL01163;Bolivia;;;
BOL01164;Bolivia;;;
BOL01165;Bolivia;;;
BOL01166;Bolivia;;;
BOL01167;Bolivia;;;
BOL01168;Bolivia;;;
BOL01169;Bolivia;;;
BOL01170;Bolivia;;;
BOL01171;Bolivia;;;
BOL01172;Bolivia;;;
BOL01173;Bolivia;;;
BOL01174;Bolivia;;;
BOL01175;Bolivia;;;
BOL01176;Bolivia;;;
BOL01177;Bolivia;;;
BOL01178;Bolivia;;;
BOL01179;Bolivia;;;
BOL01180;Bolivia;;;
BOL01181;Bolivia;;;
BOL01182;Bolivia;;;
BOL01183;Bolivia;;;
BOL01184;Bolivia;;;
BOL01185;Bolivia;;;
BOL01186;Bolivia;;;
BOL01187;Bolivia;;;
BOL01188;Bolivia;;;
BOL01189;Bolivia;;;
BOL01190;Bolivia;;;
BOL01191;Bolivia;;;
BOL01192;Bolivia;;;
BOL01193;Bolivia;;;
BOL01194;Bolivia;;;
BOL01195;Bolivia;;;
BOL01196;Bolivia;;;
BOL01197;Bolivia;;;
BOL01198;Bolivia;;;
BOL01199;Bolivia;;;
BOL01200;Bolivia;;;
BOL01201;Bolivia;;;
BOL01202;Bolivia;;;
BOL01203;Bolivia;;;
BOL01204;Bolivia;;;
BOL01205;Bolivia;;;
BOL01206;Bolivia;;;
BOL01207;Bolivia;;;
BOL01208;Bolivia;;;
BOL01209;Bolivia;;;
BOL01210;Bolivia;;;
BOL01211;Bolivia;;;
BOL01212;Bolivia;;;
BOL01213;Bolivia;;;
BOL01214;Bolivia;;;
BOL01215;Bolivia;;;
BOL01216;Bolivia;;;
BOL01217;Bolivia;;;
BOL01218;Bolivia;;;
BOL01219;Bolivia;;;
BOL01220;Bolivia;;;
BOL01221;Bolivia;;;
BOL01222;Bolivia;;;
BOL01223;Bolivia;;;
BOL01224;Bolivia;;;
BOL01225;Bolivia;;;
BOL01226;Bolivia;;;
BOL01227;Bolivia;;;
BOL01228;Bolivia;;;
BOL01229;Bolivia;;;
BOL01230;Bolivia;;;
BOL01231;Bolivia;;;
BOL01232;Bolivia;;;
BOL01233;Bolivia;;;
BOL01234;Bolivia;;;
BOL01235;Bolivia;;;
BOL01236;Bolivia;;;
BOL01237;Bolivia;;;
BOL01238;Bolivia;;;
BOL01239;Bolivia;;;
BOL01240;Bolivia;;;
BOL01241;Bolivia;;;
BOL01242;Bolivia;;;
BOL01243;Bolivia;;;
BOL01244;Bolivia;;;
BOL01245;Bolivia;;;
BOL01246;Bolivia;;;
BOL01247;Bolivia;;;
BOL01248;Bolivia;;;
BOL01249;Bolivia;;;
BOL01250;Bolivia;;;
BOL01251;Bolivia;;;
BOL01252;Bolivia;;;
BOL01253;Bolivia;;;
BOL01254;Bolivia;;;
BOL01255;Bolivia;;;
BOL01256;Bolivia;;;
BOL01257;Bolivia;;;
BOL01258;Bolivia;;;
BOL01259;Bolivia;;;
BOL01260;Bolivia;;;
BOL01261;Bolivia;;;
BOL01262;Bolivia;;;
BOL01263;Bolivia;;;
BOL01264;Bolivia;;;
BOL01265;Bolivia;;;
BOL01266;Bolivia;;;
BOL01267;Bolivia;;;
BOL01268;Bolivia;;;
BOL01269;Bolivia;;;
BOL01270;Bolivia;;;
BOL01271;Bolivia;;;
BOL01272;Bolivia;;;
BOL01273;Bolivia;;;
BOL01274;Bolivia;;;
BOL01275;Bolivia;;;
BOL01276;Bolivia;;;
BOL01277;Bolivia;;;
BOL01278;Bolivia;;;
BOL01279;Bolivia;;;
BOL01280;Bolivia;;;
BOL01281;Bolivia;;;
BOL01282;Bolivia;;;
BOL01283;Bolivia;;;
BOL01284;Bolivia;;;
BOL01285;Bolivia;;;
BOL01286;Bolivia;;;
BOL01287;Bolivia;;;
BOL01288;Bolivia;;;
BOL01289;Bolivia;;;
BOL01290;Bolivia;;;
BOL01291;Bolivia;;;
BOL01292;Bolivia;;;
BOL01293;Bolivia;;;
BOL01294;Bolivia;;;
BOL01295;Bolivia;;;
BOL01296;Bolivia;;;
BOL01297;Bolivia;;;
BOL01298;Bolivia;;;
BOL01299;Bolivia;;;
BOL01300;Bolivia;;;
BOL01301;Bolivia;;;
BOL01302;Bolivia;;;
BOL01303;Bolivia;;;
BOL01304;Bolivia;;;
BOL01305;Bolivia;;;
BOL01306;Bolivia;;;
BOL01307;Bolivia;;;
BOL01308;Bolivia;;;
BOL01309;Bolivia;;;
BOL01310;Bolivia;;;
BOL01311;Bolivia;;;
BOL01312;Bolivia;;;
BOL01313;Bolivia;;;
BOL01314;Bolivia;;;
BOL01315;Bolivia;;;
BOL01316;Bolivia;;;
BOL01317;Bolivia;;;
BOL01318;Bolivia;;;
BOL01319;Bolivia;;;
BOL01320;Bolivia;;;
BOL01321;Bolivia;;;
BOL01322;Bolivia;;;
BOL01323;Bolivia;;;
BOL01324;Bolivia;;;
BOL01325;Bolivia;;;
BOL01326;Bolivia;;;
BOL01327;Bolivia;;;
BOL01328;Bolivia;;;
BOL01329;Bolivia;;;
BOL01330;Bolivia;;;
BOL01331;Bolivia;;;
BOL01332;Bolivia;;;
BOL01333;Bolivia;;;
BOL01334;Bolivia;;;
BOL01335;Bolivia;;;
BOL01336;Bolivia;;;
BOL01337;Bolivia;;;
BOL01338;Bolivia;;;
BOL01339;Bolivia;;;
BOL01340;Bolivia;;;
BOL01341;Bolivia;;;
BOL01342;Bolivia;;;
BOL01343;Bolivia;;;
BOL01344;Bolivia;;;
BOL01345;Bolivia;;;
BOL01346;Bolivia;;;
BOL01347;Bolivia;;;
BOL01348;Bolivia;;;
BOL01349;Bolivia;;;
BOL01350;Bolivia;;;
BOL01351;Bolivia;;;
BOL01352;Bolivia;;;
BOL01353;Bolivia;;;
BOL01354;Bolivia;;;
BOL01355;Bolivia;;;
BOL01356;Bolivia;;;
BOL01357;Bolivia;;;
BOL01358;Bolivia;;;
BOL01359;Bolivia;;;
BOL01360;Bolivia;;;
BOL01361;Bolivia;;;
BOL01362;Bolivia;;;
BOL01363;Bolivia;;;
BOL01364;Bolivia;;;
BOL01365;Bolivia;;;
BOL01366;Bolivia;;;
BOL01367;Bolivia;;;
BOL01368;Bolivia;;;
BOL01369;Bolivia;;;
BOL01370;Bolivia;;;
BOL01371;Bolivia;;;
BOL01372;Bolivia;;;
BOL01373;Bolivia;;;
BOL01374;Bolivia;;;
BOL01375;Bolivia;;;
BOL01376;Bolivia;;;
BOL01377;Bolivia;;;
BOL01378;Bolivia;;;
BOL01379;Bolivia;;;
BOL01380;Bolivia;;;
BOL01381;Bolivia;;;
BOL01382;Bolivia;;;
BOL01383;Bolivia;;;
BOL01384;Bolivia;;;
BOL01385;Bolivia;;;
BOL01386;Bolivia;;;
BOL01387;Bolivia;;;
BOL01388;Bolivia;;;
BOL01389;Bolivia;;;
BOL01390;Bolivia;;;
BOL01391;Bolivia;;;
BOL01392;Bolivia;;;
BOL01393;Bolivia;;;
BOL01394;Bolivia;;;
BOL01395;Bolivia;;;
BOL01396;Bolivia;;;
BOL01397;Bolivia;;;
BOL01398;Bolivia;;;
BOL01399;Bolivia;;;
BOL01400;Bolivia;;;
BOL01401;Bolivia;;;
BOL01402;Bolivia;;;
BOL01403;Bolivia;;;
BOL01404;Bolivia;;;
BOL01405;Bolivia;;;
BOL01406;Bolivia;;;
BOL01407;Bolivia;;;
BOL01408;Bolivia;;;
BOL01409;Bolivia;;;
BOL01410;Bolivia;;;
BOL01411;Bolivia;;;
BOL01412;Bolivia;;;
BOL01413;Bolivia;;;
BOL01414;Bolivia;;;
BOL01415;Bolivia;;;
BOL01416;Bolivia;;;
BOL01417;Bolivia;;;
BOL01418;Bolivia;;;
BOL01419;Bolivia;;;
BOL01420;Bolivia;;;
BOL01421;Bolivia;;;
BOL01422;Bolivia;;;
BOL01423;Bolivia;;;
BOL01424;Bolivia;;;
BOL01425;Bolivia;;;
BOL01426;Bolivia;;;
BOL01427;Bolivia;;;
BOL01428;Bolivia;;;
BOL01429;Bolivia;;;
BOL01430;Bolivia;;;
BOL01431;Bolivia;;;
BOL01432;Bolivia;;;
BOL01433;Bolivia;;;
BOL01434;Bolivia;;;
BOL01435;Bolivia;;;
BOL01436;Bolivia;;;
BOL01437;Bolivia;;;
BOL01438;Bolivia;;;
BOL01439;Bolivia;;;
BOL01440;Bolivia;;;
BOL01441;Bolivia;;;
BOL01442;Bolivia;;;
BOL01443;Bolivia;;;
BOL01444;Bolivia;;;
BOL01445;Bolivia;;;
BOL01446;Bolivia;;;
BOL01447;Bolivia;;;
BOL01448;Bolivia;;;
BOL01449;Bolivia;;;
BOL01450;Bolivia;;;
BOL01451;Bolivia;;;
BOL01452;Bolivia;;;
BOL01453;Bolivia;;;
BOL01454;Bolivia;;;
BOL01455;Bolivia;;;
BOL01456;Bolivia;;;
BOL01457;Bolivia;;;
BOL01458;Bolivia;;;
BOL01459;Bolivia;;;
BOL01460;Bolivia;;;
BOL01461;Bolivia;;;
BOL01462;Bolivia;;;
BOL01463;Bolivia;;;
BOL01464;Bolivia;;;
BOL01465;Bolivia;;;
BOL01466;Bolivia;;;
BOL01467;Bolivia;;;
BOL01468;Bolivia;;;
BOL01469;Bolivia;;;
BOL01470;Bolivia;;;
BOL01471;Bolivia;;;
BOL01472;Bolivia;;;
BOL01473;Bolivia;;;
BOL01474;Bolivia;;;
BOL01475;Bolivia;;;
BOL01476;Bolivia;;;
BOL01477;Bolivia;;;
BOL01478;Bolivia;;;
BOL01479;Bolivia;;;
BOL01480;Bolivia;TRAMITES JURIDICOS;Trámites Jurídicos;Trámites Jurídicos
BOL01481;Bolivia;Trabajo independiente, con revistas;Trabajo Independiente (Revistas);Trabajo Independiente (Revistas)
BOL01482;Bolivia;TEXTIL;Textil;Textil
BOL01483;Bolivia;SISTEMAS;Sistemas;Sistemas
BOL01484;Bolivia;SEGURIDAD INDUSTRIAL Y CONTROL DE CALIDAD;Seguridad Industrial y Control de Calidad;Seguridad Industrial y Control de Calidad
BOL01485;Bolivia;SECTOR SALUD;Sector Salud;Sector Salud
BOL01486;Bolivia;SECTOR SALUD;Sector Salud;Sector Salud
BOL01487;Bolivia;SECTOR SALUD;Sector Salud;Sector Salud
BOL01488;Bolivia;SECTOR SALUD;Sector Salud;Sector Salud
BOL01489;Bolivia;SECTOR PÚBLICO;Sector Público;Sector Público
BOL01490;Bolivia;SECTOR PRIVADO ADMINISTRACIÓN;Sector Privado (Administración);Sector Privado (Administración)
BOL01491;Bolivia;SECTOR PRIVADO;Sector Privado;Sector Privado
BOL01492;Bolivia;SECTOR PRIVADO;Sector Privado;Sector Privado
BOL01493;Bolivia;SECTOR PRIVADO;Sector Privado;Sector Privado
BOL01494;Bolivia;SECTOR PRIVADO;Sector Privado;Sector Privado
BOL01495;Bolivia;Sector privado;Sector Privado;Sector Privado
BOL01496;Bolivia;SECTOR PRIVADA;Sector Privado;Sector Privado
BOL01497;Bolivia;SECTOR ELÉCTRICO;Sector Eléctrico;Sector Eléctrico
BOL01498;Bolivia;SECTOR BANCARIO;Sector Bancario;Sector Bancario
BOL01499;Bolivia;SALUD ENFERMERA;Salud (Enfermero/a);Salud (Enfermero/a)
BOL01500;Bolivia;SALUD EN UN HOSPITAL;Salud (Hospital);Salud (Hospital)
BOL01501;Bolivia;SALUD;Salud;Salud
BOL01502;Bolivia;SALUD;Salud;Salud
BOL01503;Bolivia;SALUD;Salud;Salud
BOL01504;Bolivia;SALUD;Salud;Salud
BOL01505;Bolivia;SALUD;Salud;Salud
BOL01506;Bolivia;SALUD;Salud;Salud
BOL01507;Bolivia;SALUD;Salud;Salud
BOL01508;Bolivia;SALUD;Salud;Salud
BOL01509;Bolivia;SALUD;Salud;Salud
BOL01510;Bolivia;SALUD;Salud;Salud
BOL01511;Bolivia;SALUD;Salud;Salud
BOL01512;Bolivia;SALUD;Salud;Salud
BOL01513;Bolivia;SALUD;Salud;Salud
BOL01514;Bolivia;SALUD;Salud;Salud
BOL01515;Bolivia;SALUD;Salud;Salud
BOL01516;Bolivia;SALUD;Salud;Salud
BOL01517;Bolivia;SALUD;Salud;Salud
BOL01518;Bolivia;Salud;Salud;Salud
BOL01519;Bolivia;Salud;Salud;Salud
BOL01520;Bolivia;Salud;Salud;Salud
BOL01521;Bolivia;salud;Salud;Salud
BOL01522;Bolivia;RESTAURANTE;Restaurante;Restaurante
BOL01523;Bolivia;RESTAURANTE;Restaurante;Restaurante
BOL01524;Bolivia;RED UNO MEDIO DE COMUNICACIÓN;Medio de Comunicación (Red Uno);Medio de Comunicación (Red Uno)
BOL01525;Bolivia;REALIZANDO SU PRACTICAS Y TRABAJANDO;Realizando Prácticas y Trabajando;Realizando Prácticas y Trabajando
BOL01526;Bolivia;PSICOLOGA;Psicólogo(a);Psicólogo(a)
BOL01527;Bolivia;PROPIETARIA DE AGENCIA DE VIAJES;Propietario(a) de Agencia de Viajes;Propietario(a) de Agencia de Viajes
BOL01528;Bolivia;PROFESORA;Profesor(a);Profesor(a)
BOL01529;Bolivia;Profesión libre, estudio jurídico;Profesión Libre (Estudio Jurídico);Profesión Libre (Estudio Jurídico)
BOL01530;Bolivia;PRODUCTOS ALIMENTICIOS;Productos Alimenticios;Productos Alimenticios
BOL01531;Bolivia;PRODUCCION Y TRANSFORMACION LDE ALIMENTOD;Producción y Transformación de Alimentos;Producción y Transformación de Alimentos
BOL01532;Bolivia;PRIVADA;Sector Privado;Sector Privado
BOL01533;Bolivia;Préstamos;Préstamos;Préstamos
BOL01534;Bolivia;PLANIFICACIÓN;Planificación;Planificación
BOL01535;Bolivia;Pension;Pensionista;Pensionista
